gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	celltype
UFM1	0.06499057852370047	0.38067501896824285	0.682	0.556	1	C4_CD4_Cytotoxic|Th1_IFNG
GLUL	0.0653513346013601	0.2542131040791045	0.178	0.067	1	C4_CD4_Cytotoxic|Th1_IFNG
NUBP2	0.06550868685164485	0.3461589917847651	0.2	0.089	1	C4_CD4_Cytotoxic|Th1_IFNG
FOXK2	0.06565670802864691	0.2927035709016756	0.11	0.022	1	C4_CD4_Cytotoxic|Th1_IFNG
IQGAP1	0.06579365699646673	0.28055503560219713	0.178	0.067	1	C4_CD4_Cytotoxic|Th1_IFNG
LETM1	0.06594590766056568	0.3074398420492428	0.179	0.067	1	C4_CD4_Cytotoxic|Th1_IFNG
FEM1A	0.06605009056792159	0.2920538246110708	0.109	0.022	1	C4_CD4_Cytotoxic|Th1_IFNG
LIF	0.06625736704383178	0.28820828154740474	0.205	0.089	1	C4_CD4_Cytotoxic|Th1_IFNG
RAP2B	0.06672214233165906	0.4203159145324534	0.136	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
FBLN7	0.06674011019775379	-0.3477420122862235	0.231	0.333	1	C4_CD4_Cytotoxic|Th1_IFNG
HBS1L	0.06690116825405974	0.34302825975286044	0.141	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
RALBP1	0.06696618241586282	0.3263128396240517	0.107	0.022	1	C4_CD4_Cytotoxic|Th1_IFNG
NUDCD2	0.06719998227200433	0.31779294160104143	0.267	0.133	1	C4_CD4_Cytotoxic|Th1_IFNG
C5orf15	0.06725051797876139	0.3505862317518995	0.138	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
TRABD	0.0675050432233847	0.3362176114723455	0.262	0.133	1	C4_CD4_Cytotoxic|Th1_IFNG
UIMC1	0.06764463656382365	0.3724896107238386	0.137	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
HDDC2	0.06787387256143765	0.37023729313437864	0.257	0.133	1	C4_CD4_Cytotoxic|Th1_IFNG
PRPF4B	0.06796002770358164	0.37329711891386685	0.339	0.2	1	C4_CD4_Cytotoxic|Th1_IFNG
GPR183	0.06816052568525958	-1.1319327359536722	0.126	0.2	1	C4_CD4_Cytotoxic|Th1_IFNG
FIP1L1	0.06818705295644777	0.36436797611286886	0.231	0.111	1	C4_CD4_Cytotoxic|Th1_IFNG
EXOSC9	0.06836665828271056	0.28093517336694296	0.178	0.067	1	C4_CD4_Cytotoxic|Th1_IFNG
DYNLRB1	0.06839173446226146	0.36820031899813965	0.311	0.178	1	C4_CD4_Cytotoxic|Th1_IFNG
TKT	0.068499049576519	0.38002117860191653	0.502	0.333	1	C4_CD4_Cytotoxic|Th1_IFNG
TMEM256	0.06930001087202674	0.2738145772213808	0.108	0.022	1	C4_CD4_Cytotoxic|Th1_IFNG
WDR46	0.06941241385816807	0.3680819807926421	0.367	0.222	1	C4_CD4_Cytotoxic|Th1_IFNG
KIN	0.06946038294407704	0.28893717423383636	0.142	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
ST13	0.06949715136811	0.45305128723865185	0.512	0.378	1	C4_CD4_Cytotoxic|Th1_IFNG
FAR1	0.06961300001707135	0.2852000636354487	0.108	0.022	1	C4_CD4_Cytotoxic|Th1_IFNG
RARA	0.06998840855856006	-0.3683630557282869	0.14	0.222	1	C4_CD4_Cytotoxic|Th1_IFNG
IL17RA	0.07023547072468565	-0.2866919805772417	0.118	0.2	1	C4_CD4_Cytotoxic|Th1_IFNG
PLEKHB2	0.07036204829447078	-0.48921683561722074	0.18	0.267	1	C4_CD4_Cytotoxic|Th1_IFNG
NAP1L1	0.07058142389760108	0.2693433430791208	0.76	0.6	1	C4_CD4_Cytotoxic|Th1_IFNG
COA4	0.07062006445171377	-0.42254318207730224	0.351	0.422	1	C4_CD4_Cytotoxic|Th1_IFNG
UBA5	0.07065329061481042	0.35451767979778753	0.137	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
SAMSN1	0.07073469266201304	-0.3350376477047954	0.174	0.267	1	C4_CD4_Cytotoxic|Th1_IFNG
HSP90AA1	0.0707447937161773	-0.27735520093010013	0.91	0.911	1	C4_CD4_Cytotoxic|Th1_IFNG
PPCS	0.07113210046448998	0.33675345779127225	0.137	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
FDPS	0.0712453994496465	0.2791310987725939	0.229	0.111	1	C4_CD4_Cytotoxic|Th1_IFNG
ZNF644	0.0715476779846621	0.3253898557167968	0.173	0.067	1	C4_CD4_Cytotoxic|Th1_IFNG
RABGAP1L	0.07157677390196626	0.3420740093091514	0.104	0.022	1	C4_CD4_Cytotoxic|Th1_IFNG
PSMD5	0.07178375151814448	0.25731994708152706	0.107	0.022	1	C4_CD4_Cytotoxic|Th1_IFNG
PIH1D1	0.07209637062621407	0.339837711727947	0.136	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
CFDP1	0.07223137928788588	0.31962478388932675	0.105	0.022	1	C4_CD4_Cytotoxic|Th1_IFNG
CD5	0.07293557485319979	0.3663739243659065	0.204	0.089	1	C4_CD4_Cytotoxic|Th1_IFNG
UQCRFS1	0.07295023447026361	0.38393937577627657	0.561	0.378	1	C4_CD4_Cytotoxic|Th1_IFNG
C16orf45	0.07307650180212505	0.35715134418512784	0.106	0.022	1	C4_CD4_Cytotoxic|Th1_IFNG
GBP4	0.07313764042243134	0.36684423161553725	0.2	0.089	1	C4_CD4_Cytotoxic|Th1_IFNG
CNOT1	0.07325783212808842	0.2914310928232784	0.267	0.133	1	C4_CD4_Cytotoxic|Th1_IFNG
BTG3	0.07328930461941204	0.31776436763645277	0.513	0.356	1	C4_CD4_Cytotoxic|Th1_IFNG
SRFBP1	0.07338397983554756	0.2865267886162711	0.235	0.111	1	C4_CD4_Cytotoxic|Th1_IFNG
PGGHG	0.07346487652458251	0.3898799244313442	0.614	0.422	1	C4_CD4_Cytotoxic|Th1_IFNG
MRPS18C	0.07348259038590309	-0.46053871329938767	0.401	0.467	1	C4_CD4_Cytotoxic|Th1_IFNG
RFXANK	0.07375904569556434	0.2657252648743188	0.105	0.022	1	C4_CD4_Cytotoxic|Th1_IFNG
PAFAH1B1	0.07403125992327335	0.38652916823599587	0.197	0.089	1	C4_CD4_Cytotoxic|Th1_IFNG
MAGEH1	0.07443013324116311	0.3370189237263601	0.14	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
CSNK1G2	0.0748177339420095	0.2928642984303954	0.106	0.022	1	C4_CD4_Cytotoxic|Th1_IFNG
GNL1	0.07499522552033744	-0.37457885790239853	0.297	0.4	1	C4_CD4_Cytotoxic|Th1_IFNG
RAB22A	0.07509673104614198	-0.36689161599279996	0.124	0.2	1	C4_CD4_Cytotoxic|Th1_IFNG
TNIK	0.07522025115023084	0.37081137624973914	0.26	0.133	1	C4_CD4_Cytotoxic|Th1_IFNG
ANAPC7	0.0755703075631008	0.2958703296191811	0.104	0.022	1	C4_CD4_Cytotoxic|Th1_IFNG
FAM32A	0.07588862242786194	0.303048106800062	0.201	0.089	1	C4_CD4_Cytotoxic|Th1_IFNG
TIMMDC1	0.07609270793772975	0.3572124503982115	0.164	0.067	1	C4_CD4_Cytotoxic|Th1_IFNG
GNB2	0.07647451003419461	0.3127677183355056	0.228	0.111	1	C4_CD4_Cytotoxic|Th1_IFNG
PTPRJ	0.07672288272921499	0.33865041034891924	0.104	0.022	1	C4_CD4_Cytotoxic|Th1_IFNG
RABGGTB	0.07683553389699259	0.3846210756442763	0.416	0.267	1	C4_CD4_Cytotoxic|Th1_IFNG
NPC2	0.07688127711229328	0.26570014357666333	0.137	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
FAM89B	0.0770036853590856	-0.5590640926450825	0.055	0.111	1	C4_CD4_Cytotoxic|Th1_IFNG
CCDC47	0.07703719501815852	0.4112362285595976	0.337	0.2	1	C4_CD4_Cytotoxic|Th1_IFNG
EHD1	0.07718313195825016	-0.4522101625025852	0.07	0.133	1	C4_CD4_Cytotoxic|Th1_IFNG
RRP15	0.07726734876000527	-0.3492801733649089	0.413	0.489	1	C4_CD4_Cytotoxic|Th1_IFNG
SOCS3	0.07735700009393992	-0.46720875500618236	0.088	0.156	1	C4_CD4_Cytotoxic|Th1_IFNG
ZC3H13	0.07744606522127061	0.4123931157229914	0.161	0.067	1	C4_CD4_Cytotoxic|Th1_IFNG
WASHC1	0.07755923355880212	-0.36580179313692973	0.123	0.2	1	C4_CD4_Cytotoxic|Th1_IFNG
ITPA	0.07787450660640007	0.32553581864557773	0.198	0.089	1	C4_CD4_Cytotoxic|Th1_IFNG
TRIP11	0.07810432057736084	0.3363311096549252	0.1	0.022	1	C4_CD4_Cytotoxic|Th1_IFNG
IFNAR2	0.07812022577543934	0.2926351590252034	0.14	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
RAB5IF	0.07834295154620492	0.3198670515998667	0.367	0.222	1	C4_CD4_Cytotoxic|Th1_IFNG
COX14	0.07847867177158088	0.35139943105109395	0.338	0.2	1	C4_CD4_Cytotoxic|Th1_IFNG
ENY2	0.07860774645027699	0.35942616898701063	0.576	0.444	1	C4_CD4_Cytotoxic|Th1_IFNG
FOSL1	0.07880666568898273	-0.4994444478480692	0.192	0.267	1	C4_CD4_Cytotoxic|Th1_IFNG
DLST	0.078817847384588	-0.3334735402761037	0.088	0.156	1	C4_CD4_Cytotoxic|Th1_IFNG
BLOC1S4	0.079001531181108	0.30907979175736644	0.168	0.067	1	C4_CD4_Cytotoxic|Th1_IFNG
MAP3K2	0.0791134824019188	0.30669757174312434	0.138	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
NOL8	0.07913197997512839	0.272097936209791	0.204	0.089	1	C4_CD4_Cytotoxic|Th1_IFNG
STIM1	0.07935867407290748	0.2808616265278548	0.103	0.022	1	C4_CD4_Cytotoxic|Th1_IFNG
XPNPEP1	0.07940702796354922	0.2947178187294003	0.1	0.022	1	C4_CD4_Cytotoxic|Th1_IFNG
PFDN2	0.07954699214273542	-0.2984125960985775	0.7	0.778	1	C4_CD4_Cytotoxic|Th1_IFNG
TXNL4B	0.07965050224511959	-0.37831729401232334	0.087	0.156	1	C4_CD4_Cytotoxic|Th1_IFNG
TMEM173	0.07985972940516316	0.38142905812151745	0.1	0.022	1	C4_CD4_Cytotoxic|Th1_IFNG
MRPL44	0.07987827649788867	0.3013653516740682	0.136	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
OCIAD2	0.07995925197040302	0.25719468838529	0.259	0.133	1	C4_CD4_Cytotoxic|Th1_IFNG
EZR	0.08008920195340327	0.3012222493982253	0.614	0.489	1	C4_CD4_Cytotoxic|Th1_IFNG
MRPL42	0.08054429810879166	0.3450479297444678	0.23	0.111	1	C4_CD4_Cytotoxic|Th1_IFNG
ZC3H18	0.08057867001431361	0.25805349573250885	0.173	0.067	1	C4_CD4_Cytotoxic|Th1_IFNG
DPP7	0.0805826262457434	0.3050073841657639	0.453	0.289	1	C4_CD4_Cytotoxic|Th1_IFNG
SSSCA1	0.08060253278681452	0.274555092528767	0.415	0.244	1	C4_CD4_Cytotoxic|Th1_IFNG
IPO7	0.08127718312212438	0.3306497413022401	0.379	0.244	1	C4_CD4_Cytotoxic|Th1_IFNG
PCBD1	0.081307223029	-0.31431330042637756	0.071	0.133	1	C4_CD4_Cytotoxic|Th1_IFNG
GOLGA3	0.08143576894916614	0.32580471546320633	0.136	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
NME3	0.08163749055323502	0.255562883408757	0.103	0.022	1	C4_CD4_Cytotoxic|Th1_IFNG
SNW1	0.08173274046092503	0.3244991491293986	0.265	0.133	1	C4_CD4_Cytotoxic|Th1_IFNG
PPM1B	0.08173540665960281	0.27115547081693925	0.103	0.022	1	C4_CD4_Cytotoxic|Th1_IFNG
RNF10	0.08180491104434087	0.3210684261496857	0.198	0.089	1	C4_CD4_Cytotoxic|Th1_IFNG
NUP88	0.08181623365081366	0.31266224316605623	0.2	0.089	1	C4_CD4_Cytotoxic|Th1_IFNG
JMJD1C	0.08183585834841335	0.30425372453565497	0.169	0.067	1	C4_CD4_Cytotoxic|Th1_IFNG
EXOSC10	0.08191460766653408	0.3071678103811931	0.135	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
BAG3	0.08223579881851194	0.3054960497769978	0.1	0.022	1	C4_CD4_Cytotoxic|Th1_IFNG
EIF3C	0.08246012996803333	0.30106896040329273	0.101	0.022	1	C4_CD4_Cytotoxic|Th1_IFNG
ZPR1	0.08250447295952315	0.2981613223274244	0.31	0.178	1	C4_CD4_Cytotoxic|Th1_IFNG
PRPF39	0.08257658001622468	-0.35670616094555985	0.104	0.178	1	C4_CD4_Cytotoxic|Th1_IFNG
VHL	0.08318961831889854	0.28441681272327757	0.1	0.022	1	C4_CD4_Cytotoxic|Th1_IFNG
ETNK1	0.08319826272028494	0.3281241088254771	0.168	0.067	1	C4_CD4_Cytotoxic|Th1_IFNG
ANAPC11	0.0837819340740885	0.3350046246061896	0.359	0.222	1	C4_CD4_Cytotoxic|Th1_IFNG
UPF3B	0.08430058800657017	0.25902866283776854	0.102	0.022	1	C4_CD4_Cytotoxic|Th1_IFNG
ZNF451	0.08432488719961423	0.3193541961415299	0.1	0.022	1	C4_CD4_Cytotoxic|Th1_IFNG
HSBP1	0.08454475269797108	0.2818510826386439	0.366	0.222	1	C4_CD4_Cytotoxic|Th1_IFNG
CBX1	0.0849552827834369	0.26278883897449823	0.101	0.022	1	C4_CD4_Cytotoxic|Th1_IFNG
EMB	0.08504262726197977	-0.3813638972015025	0.07	0.133	1	C4_CD4_Cytotoxic|Th1_IFNG
RNF181	0.08553622097290252	0.33610776157000133	0.372	0.222	1	C4_CD4_Cytotoxic|Th1_IFNG
LYAR	0.08570950528099826	0.26130933546811574	0.474	0.333	1	C4_CD4_Cytotoxic|Th1_IFNG
DIS3	0.0859523517082771	0.35123406966621096	0.163	0.067	1	C4_CD4_Cytotoxic|Th1_IFNG
ANKRD37	0.08613879325115437	0.3495395285364262	0.128	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
NCS1	0.08648887950077916	-0.41977695423569544	0.055	0.111	1	C4_CD4_Cytotoxic|Th1_IFNG
MAP3K11	0.08689714678156348	0.295175628162315	0.132	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
FAM104A	0.08691478610296266	0.26295074947959773	0.136	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
DNAJB14	0.0869172651256176	0.27044180297415754	0.134	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
XRN2	0.08698420508725188	0.3863235135464367	0.548	0.4	1	C4_CD4_Cytotoxic|Th1_IFNG
RPL23	0.08703662146150386	0.2543799486552931	0.903	0.8	1	C4_CD4_Cytotoxic|Th1_IFNG
UQCC2	0.08712727965657091	0.39600576513957875	0.374	0.244	1	C4_CD4_Cytotoxic|Th1_IFNG
MRPL16	0.08720321693354782	0.32563603159995197	0.222	0.111	1	C4_CD4_Cytotoxic|Th1_IFNG
HLA-DRB1	0.08753646249027446	0.3882949530847873	0.134	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
RARRES3	0.08848955133001817	0.30646039718491447	0.161	0.067	1	C4_CD4_Cytotoxic|Th1_IFNG
CPSF7	0.08882101060655542	0.3044546564959964	0.163	0.067	1	C4_CD4_Cytotoxic|Th1_IFNG
SLC27A2	0.08948260131225523	0.3752049277407644	0.247	0.133	1	C4_CD4_Cytotoxic|Th1_IFNG
AFTPH	0.08949030889364143	0.31871918144130507	0.132	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
DESI1	0.08959057281734878	0.2736754391596651	0.23	0.111	1	C4_CD4_Cytotoxic|Th1_IFNG
MED1	0.08977841574895414	0.320466672123829	0.162	0.067	1	C4_CD4_Cytotoxic|Th1_IFNG
WDR36	0.08981932709396916	0.38641667755087106	0.32	0.2	1	C4_CD4_Cytotoxic|Th1_IFNG
TXNRD1	0.09003030448283576	0.28909902050931063	0.221	0.111	1	C4_CD4_Cytotoxic|Th1_IFNG
TRIB2	0.09006303353112728	0.28087877926876925	0.13	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
CXXC1	0.09008560983055797	0.2811364548062341	0.134	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
MRPS5	0.09035111254243372	0.3944474969251601	0.299	0.178	1	C4_CD4_Cytotoxic|Th1_IFNG
KEAP1	0.09041458085279908	-0.2774912766853346	0.108	0.178	1	C4_CD4_Cytotoxic|Th1_IFNG
MYL12B	0.09043648489474716	0.30605445640966833	0.69	0.511	1	C4_CD4_Cytotoxic|Th1_IFNG
NME2	0.09045649236473109	-0.3196206580922518	0.761	0.778	1	C4_CD4_Cytotoxic|Th1_IFNG
NDUFS8	0.0906237894101689	0.31962575775794566	0.302	0.178	1	C4_CD4_Cytotoxic|Th1_IFNG
TMED5	0.09095344075178814	0.3120469803481194	0.227	0.111	1	C4_CD4_Cytotoxic|Th1_IFNG
DPM2	0.09134667090687626	0.3218088464778379	0.28	0.156	1	C4_CD4_Cytotoxic|Th1_IFNG
RCC2	0.09220395241305913	0.3542730730842943	0.219	0.111	1	C4_CD4_Cytotoxic|Th1_IFNG
AIMP2	0.09221357658513714	0.2842628101121688	0.27	0.156	1	C4_CD4_Cytotoxic|Th1_IFNG
PPP4R2	0.09236607457182223	0.2857158880247096	0.365	0.222	1	C4_CD4_Cytotoxic|Th1_IFNG
PTPRE	0.09241940810133539	-0.5292040505584623	0.257	0.333	1	C4_CD4_Cytotoxic|Th1_IFNG
ZFP91	0.09250124880060831	-0.41496568931561845	0.089	0.156	1	C4_CD4_Cytotoxic|Th1_IFNG
MAPRE1	0.09255706658281193	-0.5939472931372113	0.277	0.333	1	C4_CD4_Cytotoxic|Th1_IFNG
AGPS	0.09259770914629956	0.27757173356686404	0.13	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
SIAH2	0.092636569388089507	0.3339633898549337	0.573	0.422	1	C4_CD4_Cytotoxic|Th1_IFNG
XRN1	0.09306393684045818	0.34408306239614184	0.128	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
UXT	0.09307478323790036	-0.2714767124576356	0.544	0.578	1	C4_CD4_Cytotoxic|Th1_IFNG
TTC17	0.09319476144547012	0.349137960832535	0.16	0.067	1	C4_CD4_Cytotoxic|Th1_IFNG
ARMCX3	0.09329471634204656	0.282082655532978	0.132	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
NOSIP	0.09344548953785366	0.3404202204396621	0.247	0.133	1	C4_CD4_Cytotoxic|Th1_IFNG
VPS72	0.09355781002045463	0.28535737161890806	0.193	0.089	1	C4_CD4_Cytotoxic|Th1_IFNG
ADAT2	0.09396855173812246	0.290781212088083	0.131	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
IQCB1	0.09444750794872964	0.2683603016766982	0.132	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
SAFB	0.09465346791818839	0.2837172156797825	0.257	0.133	1	C4_CD4_Cytotoxic|Th1_IFNG
DDT	0.09517947319705217	0.28558109854393776	0.551	0.378	1	C4_CD4_Cytotoxic|Th1_IFNG
CD226	0.09518335922674437	0.4421303460902901	0.344	0.222	1	C4_CD4_Cytotoxic|Th1_IFNG
AHCY	0.09526951339191501	0.3149771405642764	0.251	0.133	1	C4_CD4_Cytotoxic|Th1_IFNG
CD4	0.09536385836606406	0.37103493187902853	0.163	0.067	1	C4_CD4_Cytotoxic|Th1_IFNG
NAA60	0.09545912266993725	-0.33363867632366	0.107	0.178	1	C4_CD4_Cytotoxic|Th1_IFNG
COMMD1	0.09574086246344998	0.2638402305356337	0.161	0.067	1	C4_CD4_Cytotoxic|Th1_IFNG
MT-ND4	0.09584625517753564	-0.30910757959095614	0.772	0.8	1	C4_CD4_Cytotoxic|Th1_IFNG
EPN1	0.09584859931699323	0.2910013787237693	0.129	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
KDELR1	0.09603946331325382	0.3045361444919792	0.126	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
FARSB	0.09609356113765047	0.31864671249541426	0.219	0.111	1	C4_CD4_Cytotoxic|Th1_IFNG
GTF2H5	0.09628794512401485	0.2670568025676449	0.159	0.067	1	C4_CD4_Cytotoxic|Th1_IFNG
NOP14	0.096605445453082	0.3738203546888368	0.389	0.244	1	C4_CD4_Cytotoxic|Th1_IFNG
TIMM23	0.09709444520730887	0.2584996052741657	0.409	0.244	1	C4_CD4_Cytotoxic|Th1_IFNG
ACTN4	0.09742027732198756	0.39608575537088553	0.242	0.133	1	C4_CD4_Cytotoxic|Th1_IFNG
LSG1	0.09743644724897717	0.3350024267694185	0.158	0.067	1	C4_CD4_Cytotoxic|Th1_IFNG
HCFC1R1	0.09764924692187579	0.2557963642373637	0.221	0.111	1	C4_CD4_Cytotoxic|Th1_IFNG
STARD7	0.0979002511285907	0.27196358658034514	0.281	0.156	1	C4_CD4_Cytotoxic|Th1_IFNG
NDUFB8	0.09803685272743222	-0.5095179824007068	0.317	0.378	1	C4_CD4_Cytotoxic|Th1_IFNG
HNRNPLL	0.0981254008535527	0.3008715406042324	0.396	0.244	1	C4_CD4_Cytotoxic|Th1_IFNG
FUBP1	0.09817454163512966	-0.2713736625115406	0.363	0.444	1	C4_CD4_Cytotoxic|Th1_IFNG
SRP72	0.09828251707551756	0.34769577344099245	0.414	0.267	1	C4_CD4_Cytotoxic|Th1_IFNG
EIF2B4	0.09853303971425038	0.3236917467088369	0.188	0.089	1	C4_CD4_Cytotoxic|Th1_IFNG
CCAR2	0.09867915314928893	0.27868334086581514	0.128	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
ZNF267	0.09879157953156624	-0.32932790398439105	0.162	0.244	1	C4_CD4_Cytotoxic|Th1_IFNG
CASC3	0.09902028141766123	0.40418011815104093	0.153	0.067	1	C4_CD4_Cytotoxic|Th1_IFNG
RIC8A	0.09918685179318547	0.42269003052631543	0.207	0.111	1	C4_CD4_Cytotoxic|Th1_IFNG
AGPAT5	0.09922230605548185	0.31365272723589344	0.245	0.133	1	C4_CD4_Cytotoxic|Th1_IFNG
TMED10	0.09924004741495943	0.3390437194191215	0.38	0.244	1	C4_CD4_Cytotoxic|Th1_IFNG
CCNL2	0.09944648303347368	0.3263178375774515	0.189	0.089	1	C4_CD4_Cytotoxic|Th1_IFNG
TMEM50A	0.099753928312843	0.34300575921697063	0.418	0.289	1	C4_CD4_Cytotoxic|Th1_IFNG
ADARB1	0.09985904374652438	-0.27072507761190023	0.056	0.111	1	C4_CD4_Cytotoxic|Th1_IFNG
SHISA5	0.10014499819685989	-0.5192181324863543	0.092	0.156	1	C4_CD4_Cytotoxic|Th1_IFNG
GPSM3	0.10061934081096355	-0.534960903810616	0.126	0.2	1	C4_CD4_Cytotoxic|Th1_IFNG
REX1BD	0.10065381809836502	0.3143137432994368	0.159	0.067	1	C4_CD4_Cytotoxic|Th1_IFNG
ANP32A	0.10117772904379516	0.28743763755990415	0.459	0.311	1	C4_CD4_Cytotoxic|Th1_IFNG
RANGAP1	0.10141430080626321	0.26715895928791156	0.193	0.089	1	C4_CD4_Cytotoxic|Th1_IFNG
NDUFV1	0.10299351336196796	0.3282535760295346	0.187	0.089	1	C4_CD4_Cytotoxic|Th1_IFNG
CCDC124	0.10349942627651644	0.338021530726774	0.371	0.244	1	C4_CD4_Cytotoxic|Th1_IFNG
CRLF3	0.10366901333282047	-0.4111144503521247	0.091	0.156	1	C4_CD4_Cytotoxic|Th1_IFNG
FBXO21	0.10371040509010233	-0.510982478500864	0.127	0.2	1	C4_CD4_Cytotoxic|Th1_IFNG
NDUFA10	0.10387453023769225	0.34360607383367675	0.241	0.133	1	C4_CD4_Cytotoxic|Th1_IFNG
UBA3	0.10389071122340286	0.2708490438967679	0.127	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
CHIC2	0.10429292137102386	0.28498746350021814	0.125	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
NOP56	0.10468744187929968	-0.45861657973428627	0.518	0.578	1	C4_CD4_Cytotoxic|Th1_IFNG
MARCH6	0.10505880724176522	-0.5739387913640932	0.156	0.222	1	C4_CD4_Cytotoxic|Th1_IFNG
SRSF9	0.10608923766428943	-0.4257284513081585	0.471	0.511	1	C4_CD4_Cytotoxic|Th1_IFNG
CARS2	0.1062371780525536	-0.5137683935568805	0.073	0.133	1	C4_CD4_Cytotoxic|Th1_IFNG
ABCC1	0.10674655519429767	0.3831885197809065	0.121	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
PRPF8	0.10681207730312517	0.34773766656280913	0.327	0.2	1	C4_CD4_Cytotoxic|Th1_IFNG
GALNT2	0.10684908672554291	0.32156568502410326	0.126	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
SLC39A6	0.10720612635010669	0.27668788815966183	0.158	0.067	1	C4_CD4_Cytotoxic|Th1_IFNG
LPXN	0.10722727213139215	-0.3389937357612514	0.127	0.2	1	C4_CD4_Cytotoxic|Th1_IFNG
RPAIN	0.10758910107991294	0.3051229895879096	0.335	0.2	1	C4_CD4_Cytotoxic|Th1_IFNG
PTPN22	0.10772588432933437	0.4404731747734923	0.232	0.133	1	C4_CD4_Cytotoxic|Th1_IFNG
GID8	0.10823558224867907	0.3162209488406925	0.271	0.156	1	C4_CD4_Cytotoxic|Th1_IFNG
IREB2	0.1082483691089197	0.3177247586783609	0.155	0.067	1	C4_CD4_Cytotoxic|Th1_IFNG
VBP1	0.10831947690112324	0.31278786328050545	0.212	0.111	1	C4_CD4_Cytotoxic|Th1_IFNG
KMT2C	0.10841411956763762	-0.270092145456257	0.09	0.156	1	C4_CD4_Cytotoxic|Th1_IFNG
FUT8	0.10858889518077317	0.273729476401696	0.127	0.044	1	C4_CD4_Cytotoxic|Th1_IFNG
PAM	0.10894688169556752	0.3418900622742528	0.298	0.178	1	C4_CD4_Cytotoxic|Th1_IFNG
CHD3	0.10946027754229626	0.28208863260621697	0.251	0.133	1	C4_CD4_Cytotoxic|Th1_IFNG
C9orf16	0.1096245121297934	0.3559245117094827	0.645	0.511	1	C4_CD4_Cytotoxic|Th1_IFNG
SPTSSA	0.10973756816419163	-0.2745530214635757	0.074	0.133	1	C4_CD4_Cytotoxic|Th1_IFNG
FERMT3	0.11076077151275414	0.2609291194273776	0.336	0.2	1	C4_CD4_Cytotoxic|Th1_IFNG
NFYB	0.11089308483076883	-0.4389108803654846	0.113	0.178	1	C4_CD4_Cytotoxic|Th1_IFNG
TMEM251	0.11180575461452502	-0.2650556894276177	0.058	0.111	1	C4_CD4_Cytotoxic|Th1_IFNG
LTA	0.11184540716276527	0.6879714583794154	0.531	0.422	1	C4_CD4_Cytotoxic|Th1_IFNG
USP39	0.11215369837088421	0.2593923828878402	0.158	0.067	1	C4_CD4_Cytotoxic|Th1_IFNG
RAPGEF6	0.11220682274838674	0.2933792396031173	0.154	0.067	1	C4_CD4_Cytotoxic|Th1_IFNG
PPP1R11	0.1124828329437495	0.28015510924155296	0.243	0.133	1	C4_CD4_Cytotoxic|Th1_IFNG
LARP1	0.1125367527527507	0.42119472943995184	0.394	0.267	1	C4_CD4_Cytotoxic|Th1_IFNG
TMOD3	0.11273594085612204	0.29094410646314683	0.189	0.089	1	C4_CD4_Cytotoxic|Th1_IFNG
SSU72	0.11279434298035579	0.2638283666688577	0.405	0.267	1	C4_CD4_Cytotoxic|Th1_IFNG
COX6B1	0.11305188799331768	0.2683509383040166	0.767	0.622	1	C4_CD4_Cytotoxic|Th1_IFNG
CHMP2B	0.11344489812176212	0.3014367205674191	0.155	0.067	1	C4_CD4_Cytotoxic|Th1_IFNG
